APPLICATION_NUMBER,TARGET
123608197,0.011874675
123682131,0.018882522
123548371,0.023573278
123666065,0.017733516
123691224,0.055763192
123610127,0.029276997
123609811,0.031370975
123603556,0.15133815
123576819,0.09057114
123666101,0.020113572
123599019,0.033561416
123714219,0.04366001
123450631,0.06298071
123591297,0.05758462
123640295,0.06980131
123435383,0.092994325
123648025,0.018381745
123607172,0.065134585
123576615,0.09183852
123689086,0.013554655
123431889,0.013683286
123433520,0.06615119
123552179,0.05391698
123572473,0.046365567
123521600,0.0578678
123571125,0.022106485
123532513,0.0506508
123599387,0.08633265
123617258,0.12391551
123492753,0.4111392
123570720,0.02763332
123571431,0.08840437
123507927,0.21342249
123591436,0.097096205
123626222,0.18713552
123638226,0.02588198
123655607,0.033492688
123500036,0.09594313
123430009,0.08774857
123695265,0.22441693
123537332,0.070995554
123665539,0.16760291
123501885,0.07256548
123686004,0.08515546
123724589,0.08633265
123692159,0.120825306
123671030,0.055100553
123484855,0.0910345
123442196,0.032020576
123641644,0.06684083
123628192,0.06514196
123441332,0.042049106
123709933,0.055100553
123525643,0.08633265
123655422,0.01949194
123676869,0.21198419
123576991,0.017850436
123691511,0.05020083
123590563,0.014716481
123606274,0.035203233
123685539,0.08633265
123712086,0.020103857
123439493,0.08774857
123725031,0.0637678
123438049,0.030786674
123499584,0.06320289
123694174,0.18807729
123573618,0.08633265
123496241,0.1214614
123452939,0.03634467
123618852,0.12088613
123492311,0.14659396
123493216,0.22001913
123534290,0.34025818
123490413,0.026640838
123674282,0.0784126
123555380,0.1802499
123456321,0.017841134
123536170,0.04331008
123652190,0.17440282
123552380,0.19060342
123495749,0.037781604
123665864,0.16404748
123597405,0.03553039
123496507,0.03606762
123482113,0.019511981
123462055,0.0189858
123682157,0.016791
123703385,0.027898887
123432509,0.013200896
123630016,0.1168284
123506364,0.06109798
123680991,0.017190214
123496863,0.08509949
123714126,0.039873436
123588643,0.06487605
123577735,0.03190219
123499268,0.07086591
123713945,0.04042687
123430500,0.09474672
123504335,0.1257483
123576696,0.19452153
123703429,0.08319407
123698704,0.0486687
123665335,0.0641301
123569862,0.03627384
123485895,0.023074964
123679092,0.109700724
123656332,0.05097546
123705996,0.23075831
123701874,0.03926885
123653512,0.058774658
123536231,0.20319241
123479428,0.029925821
123630707,0.08633265
123619817,0.055345796
123681462,0.08633265
123611410,0.10815965
123564670,0.07369623
123459040,0.047141418
123726057,0.08633265
123624839,0.12362653
123575870,0.04200158
123561429,0.19106884
123519183,0.018570932
123519881,0.059785903
123727183,0.08633265
123622905,0.036850277
123609128,0.120707646
123683566,0.20721936
123606681,0.27494872
123652413,0.054015383
123708269,0.14452137
123711013,0.021368718
123556691,0.037463184
123721561,0.09846122
123702835,0.10939443
123483517,0.09299782
123725101,0.059532706
123658312,0.07749403
123703391,0.06970325
123498197,0.09899485
123449019,0.05067259
123653882,0.08369115
123586486,0.014322939
123610487,0.14320879
123679327,0.036460523
123673392,0.017667612
123661393,0.053916253
123457415,0.06320289
123659635,0.030859556
123634239,0.018520154
123430996,0.04023438
123671944,0.14420125
123598860,0.047546286
123614404,0.08633265
123552108,0.08633265
123575779,0.056067504
123606379,0.060500804
123676060,0.08633265
123548820,0.09074627
123485786,0.02053252
123503051,0.2562971
123664515,0.08633265
123598454,0.17828995
123559220,0.18667662
123525508,0.070882246
123461947,0.065445304
123628510,0.08633265
123444892,0.16366643
123598346,0.09635821
123602122,0.06101193
123548716,0.080173634
123637505,0.041895807
123612575,0.029482301
123462279,0.06284874
123592793,0.08633265
123582892,0.14588922
123611064,0.035615493
123614860,0.08633265
123596548,0.113842756
123643469,0.045693778
123494414,0.028469501
123483589,0.04413666
123556084,0.13013734
123721051,0.024689093
123450541,0.08774857
123437585,0.06691227
123481754,0.050147478
123649740,0.08633265
123527684,0.25475
123429040,0.38578984
123449777,0.07917055
123495100,0.05865975
123557624,0.11149285
123481937,0.01776916
123718429,0.17319505
123663519,0.053902727
123540365,0.023176983
123444261,0.08774857
123622149,0.04276632
123650637,0.039075434
123534000,0.06416552
123600570,0.11356593
123646237,0.026807752
123454388,0.08774857
123454153,0.22564904
123644089,0.08633265
123555068,0.064807065
123698426,0.08633265
123433404,0.02705883
123546695,0.13399053
123505780,0.08774857
123685819,0.2330374
123608882,0.026741736
123696828,0.08633265
123678755,0.099763356
123545322,0.121641755
123541941,0.22728157
123451395,0.06348165
123439808,0.07701546
123571852,0.08633265
123691980,0.1163931
123550091,0.08633265
123442292,0.08005047
123709056,0.037208952
123641420,0.0088799
123682623,0.08633265
123495589,0.018386528
123463445,0.13292451
123684118,0.041915372
123489465,0.10997364
123604190,0.080358595
123607874,0.054119866
123679172,0.054794084
123646934,0.08633265
123606470,0.051056776
123729142,0.11478491
123483737,0.3581338
123654607,0.13600564
123485407,0.04336573
123440884,0.039727505
123555440,0.04419844
123646150,0.037081387
123633529,0.06429371
123572586,0.18326263
123529503,0.06700073
123650583,0.029351195
123677020,0.059772503
123516094,0.022791987
123696710,0.08633265
123531119,0.08633265
123660355,0.08144417
123657909,0.0912343
123606420,0.08633265
123513779,0.03102337
123449847,0.08774857
123713224,0.0874769
123579200,0.17721523
123565369,0.39223707
123476809,0.11160796
123636722,0.054258853
123581037,0.069555044
123541854,0.03515276
123636367,0.04673366
123725987,0.23535739
123717848,0.08633265
123544418,0.08633265
123543619,0.048413664
123602606,0.020303419
123455879,0.24630742
123601295,0.11244251
123538958,0.08976953
123462587,0.01816384
123677363,0.08633265
123644689,0.023120545
123577809,0.021898955
123462593,0.032120187
123639102,0.028142508
123611080,0.027570754
123669243,0.117208175
123450935,0.02064798
123678610,0.22829357
123673769,0.06442004
123615898,0.123037264
123579560,0.035813875
123659815,0.022630459
123543624,0.026613012
123699678,0.008951972
123431269,0.02791225
123707544,0.026072554
123681853,0.042106926
123429058,0.035607796
123588610,0.28054374
123590900,0.010143747
123507575,0.046050332
123698605,0.11867762
123564683,0.08570061
123540755,0.08918817
123642649,0.2305614
123533582,0.04318288
123549528,0.033957057
123661951,0.028909609
123660285,0.16853863
123656929,0.1495318
123503600,0.045189653
123707699,0.10513429
123661001,0.03021421
123608825,0.024052031
123693693,0.68774605
123486091,0.2618297
123703910,0.03901936
123425443,0.08774857
123484321,0.022105932
123559404,0.1762841
123504246,0.057488408
123477217,0.053998716
123689685,0.15800628
123523123,0.10025254
123459313,0.07141185
123520611,0.20700902
123427062,0.06320289
123559891,0.30975804
123613692,0.071305126
123656988,0.021032525
123703706,0.08633265
123551214,0.11038839
123615994,0.028165052
123688273,0.021206625
123666976,0.18996356
123513114,0.2533027
123604250,0.065942116
123654082,0.027778523
123636224,0.60390514
123549108,0.03897116
123672991,0.083365045
123687822,0.08184526
123464046,0.04804311
123695595,0.10108024
123671167,0.19186153
123603658,0.025101103
123513251,0.08774857
123710906,0.09047147
123675318,0.019261723
123463870,0.105477504
123607824,0.09542486
123472971,0.027938189
123690383,0.17749363
123636762,0.18661182
123524861,0.08633265
123490002,0.012705852
123587773,0.062156048
123466912,0.26343733
123708859,0.056397267
123518418,0.11573532
123719527,0.31935602
123642704,0.018215017
123555993,0.08633265
123590906,0.032917373
123484942,0.24156974
123628018,0.03544558
123462260,0.055227406
123484840,0.08606452
123563842,0.08678362
123433369,0.021928564
123726753,0.02601955
123516134,0.4013684
123686218,0.19495897
123553259,0.12291204
123497350,0.050171547
123584871,0.04158874
123712125,0.023902616
123484061,0.08774857
123625893,0.08633265
123646920,0.09837051
123451446,0.039951477
123442361,0.17535023
123641678,0.09239904
123633617,0.04081172
123680919,0.08633265
123497969,0.2834782
123483126,0.037526354
123495547,0.03516364
123688483,0.055100553
123502232,0.0849999
123689548,0.018420205
123502280,0.05219834
123487175,0.13135336
123547383,0.05502351
123506275,0.08774857
123717674,0.110742465
123583718,0.05286804
123686611,0.2349669
123643251,0.024724973
123595365,0.026586931
123683581,0.051838342
123479608,0.036291983
123455648,0.0152162975
123715984,0.08633265
123466804,0.043507498
123677928,0.1726511
123437685,0.02431747
123545142,0.3355798
123683585,0.08633265
123589632,0.021454543
123675679,0.009332928
123718435,0.1040745
123585349,0.07584493
123541700,0.08633265
123455139,0.104020454
123708637,0.08633265
123474266,0.08774857
123541029,0.042664435
123568092,0.08633265
123508233,0.08774857
123504509,0.08669384
123447772,0.15477596
123698273,0.11735819
123611178,0.06723002
123504186,0.06320289
123672763,0.21356897
123455628,0.17537399
123641502,0.015701778
123643766,0.018424718
123472157,0.035465322
123552163,0.089082345
123489059,0.29378074
123681260,0.08633265
123726514,0.08633265
123561588,0.030462485
123549881,0.07722769
123591467,0.08633265
123500488,0.124297686
123648638,0.08633265
123674636,0.08633265
123662102,0.03569835
123575264,0.019652313
123529009,0.22825006
123608559,0.021347085
123485249,0.019685563
123681243,0.027973998
123446133,0.010778348
123660290,0.07736332
123555612,0.026132071
123628689,0.033042233
123701642,0.055372138
123449748,0.08774857
123698107,0.1434214
123428876,0.065778986
123512528,0.10520759
123426953,0.08774857
123622629,0.017180396
123606664,0.14452979
123704197,0.0958605
123728712,0.028424026
123432742,0.10330599
123522497,0.34463048
123572320,0.031854555
123723551,0.08633265
123697955,0.08633265
123672276,0.06267566
123549105,0.11618339
123603391,0.09256144
123638144,0.034542385
123700677,0.041446187
123514036,0.05385704
123646327,0.17935717
123503794,0.033146173
123662732,0.02825722
123598450,0.029062776
123660430,0.12727809
123472390,0.022370469
123580504,0.080776
123456003,0.123117745
123560738,0.12643743
123502102,0.033469614
123511260,0.11983153
123682993,0.043304086
123675526,0.07211653
123536093,0.04592868
123708572,0.056455903
123474070,0.095504895
123446701,0.49684066
123600179,0.08633265
123503541,0.058097288
123659318,0.24643181
123487844,0.19003561
123520561,0.12932004
123710379,0.043799352
123531572,0.032238748
123721710,0.08633265
123474989,0.12186794
123562118,0.056693636
123614083,0.11439985
123469707,0.011150416
123697586,0.09673662
123701436,0.06005594
123429123,0.03933978
123506473,0.15787038
123497814,0.08774857
123641541,0.08633265
123662084,0.03632209
123687027,0.08633265
123597400,0.08633265
123479695,0.08774857
123724131,0.08633265
123728483,0.17723466
123651501,0.030701324
123560993,0.013927202
123460330,0.095336966
123500844,0.011498975
123481830,0.043586344
123688931,0.03636934
123458045,0.05616262
123548288,0.04229017
123712411,0.08633265
123534032,0.06070951
123590530,0.476895
123539826,0.04740456
123462257,0.047114514
123516883,0.08774857
123462841,0.08774857
123682283,0.08296042
123605712,0.08633265
123712724,0.19778827
123611258,0.024611142
123713754,0.010082802
123656940,0.03348563
123460399,0.43453884
123548908,0.04664262
123607111,0.024874901
123648829,0.04917411
123489790,0.08774857
123516591,0.05080828
123715652,0.011439231
123667136,0.4102649
123426441,0.04877642
123567100,0.030469468
123636640,0.017465988
123683319,0.0825886
123480631,0.3650742
123452366,0.2402982
123593673,0.18327309
123484710,0.08774857
123447029,0.08946903
123512390,0.08774857
123655783,0.053036515
123503839,0.010878428
123524459,0.064210154
123692537,0.032592855
123674493,0.08633265
123626995,0.047520682
123646065,0.03680875
123588860,0.0749136
123490970,0.025170527
123460998,0.26176935
123592408,0.08507621
123668387,0.08633265
123458611,0.028106105
123683945,0.10872252
123431278,0.33415052
123624516,0.1322578
123725812,0.05139798
123484993,0.15203042
123617117,0.034640726
123700209,0.012969551
123640339,0.06909782
123623221,0.16056815
123474436,0.32332554
123424224,0.026207343
123603341,0.019062443
123427002,0.13901293
123511220,0.06320289
123495861,0.03542263
123472896,0.029169297
123683272,0.023876548
123446981,0.22180194
123445284,0.081201814
123723277,0.026556762
123513384,0.080686525
123497583,0.01577623
123593403,0.03297313
123711622,0.023503503
123557983,0.050722845
123560199,0.052315567
123497169,0.08774857
123706240,0.042592198
123441885,0.12941015
123577895,0.06048969
123434208,0.07663387
123667148,0.082916334
123677646,0.18608716
123615438,0.018887227
123465339,0.094894566
123723129,0.053581845
123711723,0.047368594
123549425,0.1707845
123632916,0.11200703
123489359,0.09474048
123471284,0.061624885
123490149,0.04651659
123513904,0.08774857
123661331,0.085269295
123651707,0.08633265
123431964,0.076542765
123561580,0.08633265
123423914,0.08774857
123525517,0.12935671
123694116,0.055100553
123545478,0.049937602
123460486,0.05904875
123617285,0.12593205
123683345,0.018538421
123563520,0.08731789
123545623,0.062156048
123659708,0.04973537
123487408,0.070934266
123430381,0.08774857
123686050,0.114961095
123466023,0.3972077
123496372,0.12540373
123710487,0.043875784
123523278,0.11732063
123563801,0.08633265
123594630,0.096348494
123591505,0.012194915
123627606,0.031084226
123562845,0.038556866
123500129,0.008837471
123525504,0.018328024
123545896,0.062156048
123598432,0.071469225
123694370,0.012401497
123470914,0.11456319
123725230,0.2146027
123638132,0.046427198
123501810,0.046834633
123687802,0.028883863
123520410,0.03417428
123625340,0.08633265
123563024,0.066396095
123430624,0.06128307
123723356,0.04775677
123653832,0.041737583
123483475,0.08774857
123481395,0.08774857
123520795,0.08633265
123615551,0.093174055
123661703,0.029773798
123705089,0.02773179
123506782,0.02026452
123513967,0.06194741
123711665,0.054738645
123644552,0.30789778
123574590,0.08633265
123645220,0.018677916
123677049,0.08633265
123622217,0.06556106
123655170,0.18419082
123696520,0.03159777
123523436,0.08633265
123468901,0.08774857
123553957,0.036535546
123606581,0.036390767
123662951,0.017367695
123593521,0.08799802
123702554,0.016026568
123634317,0.10549229
123431145,0.08774857
123500453,0.11726202
123685563,0.08633265
123615634,0.020770645
123502153,0.08774857
123664077,0.08873786
123708177,0.041066818
123682256,0.030792175
123588341,0.01999026
123511184,0.08774857
123429269,0.11522779
123498521,0.03468522
123537586,0.091569446
123681117,0.036898438
123596493,0.030593755
123658300,0.08456548
123709501,0.037251595
123496273,0.049404025
123723019,0.07534411
123482318,0.20859914
123526259,0.064709485
123705779,0.08633265
123667833,0.1177882
123603271,0.022415873
123458013,0.09796675
123632008,0.035594385
123497510,0.0704496
123464710,0.051588476
123450887,0.05217921
123640299,0.08319491
123506424,0.024062626
123692166,0.2226298
123722872,0.03443979
123469741,0.072207466
123721822,0.03227643
123479322,0.010510448
123560630,0.026267342
123690135,0.12195212
123637633,0.11377855
123710903,0.018274888
123628953,0.08633265
123717785,0.0737903
123712076,0.23497511
123440716,0.10740223
123498192,0.01390413
123647650,0.12270152
123719236,0.035368215
123610273,0.031389598
123551965,0.11310643
123445344,0.08774857
123608326,0.059396535
123646851,0.1560281
123592537,0.08607541
123588283,0.10781911
123662168,0.035370767
123535110,0.011521528
123702226,0.07676696
123624818,0.033630926
123559225,0.08633265
123692570,0.0392637
123684868,0.16977149
123672752,0.022147218
123656030,0.08633265
123665331,0.045955975
123485254,0.066601984
123563802,0.0726458
123681456,0.012078006
123448002,0.013302128
123427456,0.020125374
123591217,0.08633265
123613415,0.051825017
123553837,0.08633265
123681130,0.031332236
123719358,0.036361247
123622820,0.041208744
123543843,0.078952946
123485796,0.05653309
123682895,0.0585682
123446003,0.10353478
123466339,0.032784227
123653342,0.11430095
123432760,0.108039685
123717479,0.40692028
123538412,0.08058865
123690927,0.059168413
123528739,0.04198654
123625962,0.1288104
123645363,0.02363437
123508617,0.12590666
123455450,0.021412373
123539196,0.05973873
123728144,0.17213506
123622702,0.040900197
123640741,0.016812015
123680812,0.047054846
123702168,0.038655058
123687171,0.05469301
123611957,0.08633265
123483404,0.05466078
123625287,0.28216466
123462798,0.0376799
123505170,0.028402012
123484538,0.08774857
123685886,0.2260106
123531897,0.36099026
123559443,0.07887454
123673349,0.10710293
123624051,0.02983338
123681003,0.043967683
123513409,0.015995549
123701394,0.14297718
123480096,0.08774857
123705345,0.11165517
123712856,0.03775173
123648649,0.016630428
123666212,0.28659263
123571097,0.018528255
123435811,0.13779175
123478450,0.14971945
123667608,0.15075165
123721307,0.10016272
123587981,0.034288548
123613525,0.014310498
123707621,0.055100553
123667583,0.08633265
123498755,0.34776333
123620409,0.045582686
123570958,0.080244355
123429920,0.06461558
123532534,0.08633265
123443310,0.13825369
123672562,0.05658677
123633744,0.010286772
123500529,0.08774857
123523887,0.08670514
123484387,0.08774857
123604630,0.13097477
123565692,0.031569667
123540898,0.053765018
123645888,0.08633265
123519541,0.041541323
123564581,0.061278835
123503368,0.13525575
123596015,0.047908314
123445358,0.18710198
123610988,0.08633265
123711095,0.07395495
123437761,0.06312727
123430796,0.06320289
123538507,0.08633265
123719796,0.08633265
123586990,0.08633265
123503459,0.05250897
123524785,0.09362656
123535311,0.07681669
123441137,0.045757096
123457332,0.08264254
123469710,0.051385786
123622591,0.02146089
123543042,0.24180344
123684355,0.50388235
123467301,0.066181675
123573461,0.069546714
123569617,0.014287373
123559306,0.1031861
123613245,0.0389823
123622845,0.112729795
123503443,0.06405887
123566575,0.026429022
123684269,0.030284343
123673910,0.17571223
123515000,0.017093448
123721433,0.08633265
123464374,0.06148459
123484635,0.26880863
123518190,0.10079976
123494279,0.08774857
123432539,0.08774857
123606566,0.065368235
123569415,0.21625626
123525573,0.024053777
123626449,0.048070442
123484944,0.052271493
123658126,0.03909306
123682788,0.04579798
123488689,0.08774857
123599820,0.03325419
123503635,0.113957986
123653316,0.08633265
123729002,0.052935917
123636260,0.03903101
123556742,0.08534979
123609994,0.08633265
123504935,0.039503764
123568556,0.08633265
123461557,0.10906629
123718353,0.08633265
123477634,0.11304885
123488922,0.10594379
123511328,0.06495861
123451298,0.20133221
123647843,0.032265373
123723230,0.12875655
123469512,0.047261015
123712495,0.04815293
123567727,0.08633265
123531976,0.10069539
123689093,0.08633265
123652390,0.029258253
123438214,0.11320438
123427015,0.08774857
123620700,0.071208134
123460980,0.021432515
123510475,0.009099262
123583795,0.04385817
123611575,0.08633265
123635551,0.09537765
123471116,0.022461837
123473869,0.16680036
123600664,0.027607445
123443238,0.058525678
123448663,0.13033055
123612156,0.065129146
123564264,0.14017545
123700636,0.045023177
123500755,0.030425888
123539851,0.05819294
123709208,0.0442999
123634565,0.08633265
123704199,0.08633265
123677517,0.034575313
123641308,0.2238172
123575475,0.043757025
123477344,0.081531875
123639162,0.05194486
123464061,0.08774857
123718022,0.08633265
123580721,0.0335243
123730553,0.069780685
123702949,0.08633265
123582560,0.08633265
123681224,0.08633265
123536012,0.08633265
123553977,0.16140404
123509498,0.08774857
123575303,0.040955592
123663659,0.040631134
123642468,0.08633265
123551379,0.089288816
123690274,0.07906037
123582933,0.026420796
123704434,0.08633265
123543153,0.08616448
123611592,0.054718554
123471822,0.08596016
123521368,0.03575653
123567205,0.03262543
123553343,0.08633265
123665258,0.12106861
123536194,0.0105108805
123550743,0.08020236
123426016,0.04015334
123463965,0.14056289
123679861,0.10587577
123485456,0.04463173
123527072,0.06122973
123563372,0.0116073415
123698307,0.016830973
123425312,0.19704519
123443252,0.0752124
123424754,0.03855639
123622070,0.057307508
123589723,0.13128601
123690404,0.08633265
123538450,0.052931517
123571351,0.053771712
123646602,0.08633265
123678235,0.021699985
123610129,0.035723604
123696830,0.045257542
123560045,0.020062951
123677875,0.08633265
123552394,0.120825015
123575490,0.08633265
123498168,0.07595096
123526069,0.013724637
123441936,0.19708744
123543604,0.034251597
123713377,0.07584157
123612016,0.081150495
123458250,0.026934879
123555717,0.08633265
123507063,0.115736
123696736,0.040524475
123671624,0.037612665
123472799,0.10442437
123434930,0.016585376
123537945,0.03459021
123651729,0.114624515
123661825,0.058548447
123716415,0.2581501
123548301,0.018091317
123703133,0.013225373
123645430,0.08633265
123551462,0.1225945
123635652,0.13308789
123674535,0.055100553
123541903,0.049292732
123584524,0.022840034
123717038,0.08633265
123496222,0.057962656
123601177,0.119135946
123726084,0.08823156
123510439,0.011468592
123679886,0.05828883
123663564,0.11226435
123569677,0.03444339
123493134,0.059051637
123561599,0.03753402
123447534,0.08774857
123571650,0.090647615
123638402,0.08633265
123663134,0.052843895
123458923,0.07688853
123595360,0.060442623
123441018,0.051112644
123478328,0.2497323
123634304,0.040910766
123452887,0.25443774
123568020,0.13152692
123579837,0.048259236
123496691,0.08774857
123681725,0.046032824
123437468,0.014407063
123547768,0.1068107
123684987,0.055100553
123436520,0.07628317
123594456,0.08832134
123724413,0.08527089
123619548,0.08633265
123693063,0.062168922
123587438,0.08633265
123424744,0.22782895
123446829,0.040074993
123605167,0.02520462
123670729,0.057230484
123720007,0.027437836
123452160,0.049560893
123524213,0.07883385
123503897,0.08519103
123727947,0.029627929
123641100,0.08633265
123599939,0.06725395
123542826,0.049873054
123551425,0.074973084
123433780,0.12155602
123482710,0.08774857
123515655,0.12796462
123445733,0.08774857
123449709,0.08774857
123520353,0.07219893
123498086,0.029304858
123455891,0.052843
123481995,0.026774649
123537350,0.08633265
123697606,0.09756428
123671367,0.08755298
123617348,0.08633265
123617098,0.031833053
123488818,0.07918988
123462169,0.08132332
123629612,0.121658124
123524642,0.02230869
123467152,0.09668208
123581387,0.17085643
123599167,0.08633265
123646472,0.08846881
123575630,0.05732378
123650661,0.0960995
123557073,0.07616478
123721093,0.057373594
123621593,0.054651458
123592738,0.044584624
123722042,0.040502317
123500072,0.08774857
123663330,0.04863673
123519511,0.08633265
123448037,0.08774857
123513616,0.18690561
123603051,0.018973412
123533015,0.025576567
123464390,0.03210828
123682858,0.07301168
123622200,0.032476217
123585250,0.10389543
123680236,0.027453123
123672432,0.059685465
123605691,0.046946768
123724856,0.08633265
123612763,0.08633265
123594350,0.3065431
123715455,0.008742616
123604536,0.023099797
123531918,0.012540845
123505482,0.07247903
123686854,0.023193894
123643369,0.06382381
123485069,0.08636634
123641907,0.06333844
123629633,0.020184545
123691622,0.08321098
123435104,0.17054324
123598286,0.08804228
123552575,0.04572934
123515065,0.09997835
123713098,0.047156338
123686226,0.05631785
123494091,0.15961714
123580865,0.08633265
123499257,0.032214202
123592715,0.017698325
123722021,0.027813785
123517539,0.020955302
123659626,0.038484115
123542181,0.08786558
123669622,0.08633265
123693278,0.04985139
123619825,0.08527753
123431188,0.04590331
123640966,0.04885391
123713721,0.16562033
123450286,0.05633149
123632957,0.073431075
123544800,0.012462693
123681029,0.12884706
123492598,0.027417406
123559161,0.050285276
123586562,0.09788277
123501044,0.15360399
123711790,0.26320747
123542242,0.14485395
123686806,0.012403454
123682609,0.020513454
123474533,0.028481347
123499844,0.12711859
123617630,0.08633265
123435099,0.298372
123654049,0.08183568
123467373,0.19482444
123634739,0.04899366
123677929,0.12988698
123639692,0.08633265
123714860,0.028856594
123568321,0.32223287
123616345,0.09068182
123655803,0.11224386
123719420,0.053621948
123517286,0.033710293
123460457,0.031960543
123704907,0.012920436
123564284,0.03837355
123650072,0.08633265
123439708,0.08774857
123644487,0.10365823
123653776,0.01993797
123607738,0.058433823
123470707,0.013070607
123498200,0.03376071
123559397,0.08633265
123618608,0.030007567
123599222,0.062156048
123608428,0.04902412
123459389,0.008898536
123685381,0.09701349
123640229,0.08633265
123514370,0.029274449
123558009,0.064144135
123522229,0.018218284
123610401,0.08633265
123728199,0.074746475
123424359,0.04410407
123512557,0.08774857
123437309,0.027608307
123545832,0.044127032
123645646,0.26876435
123546541,0.08633265
123608863,0.02707954
123466055,0.08774857
123575367,0.08633265
123543811,0.10353081
123578740,0.06704614
123462525,0.031908423
123461898,0.045356214
123684371,0.05642782
123714115,0.15863656
123648785,0.08633265
123544067,0.076729834
123566288,0.0907831
123682716,0.04157516
123550072,0.020860258
123617427,0.08633265
123680499,0.21136972
123661679,0.09043426
123552622,0.12678435
123526415,0.08633265
123576504,0.012750866
123558594,0.25432032
123700563,0.08769373
123675195,0.14056678
123518967,0.09152815
123454967,0.018364739
123536863,0.08633265
123443999,0.14188097
123437704,0.08774857
123519371,0.06893522
123656876,0.07480287
123706479,0.014769107
123665108,0.050286923
123722914,0.03645041
123636109,0.03462326
123516475,0.08377634
123719752,0.015950834
123456353,0.08774857
123681949,0.09571707
123503768,0.08774857
123706299,0.03536696
123709020,0.10099964
123478420,0.05061233
123588875,0.07617627
123594248,0.03959907
123435070,0.046679005
123577164,0.08633265
123424782,0.040930714
123692754,0.08633265
123675802,0.09569794
123571799,0.17339867
123453102,0.08774857
123660072,0.19327201
123626069,0.1056835
123561277,0.092546724
123563105,0.04958748
123555692,0.0756542
123573924,0.31304607
123467677,0.00510793
123535866,0.093494326
123497837,0.089319125
123707466,0.008910057
123504910,0.21791227
123727170,0.02078995
123532950,0.030392587
123663176,0.04624421
123502023,0.08774857
123438915,0.08774857
123572066,0.10098446
123506840,0.5098765
123450176,0.083431475
123708351,0.23175311
123645674,0.08633265
123563552,0.06223373
123519213,0.062156048
123642710,0.2286774
123716296,0.091115005
123450384,0.17834486
123706294,0.09404434
123504896,0.07896397
123481356,0.021785963
123584186,0.035719376
123577770,0.022770585
123447903,0.042095285
123583501,0.15221989
123628567,0.082380794
123487921,0.06768659
123473001,0.05325225
123494046,0.08774857
123648468,0.11162616
123447339,0.06978163
123713816,0.030590603
123718977,0.051918957
123427535,0.02413209
123689824,0.05561687
123599898,0.04145058
123504156,0.10144489
123529847,0.094549604
123505067,0.07632934
123668253,0.0528218
123554210,0.05735351
123629703,0.09327541
123571990,0.08633265
123641368,0.02461152
123562416,0.16634148
123543756,0.062156048
123614679,0.05932263
123626203,0.07693683
123585438,0.042976197
123569915,0.032566518
123517587,0.041110642
123461923,0.08774857
123614190,0.07820749
123452958,0.03416389
123607658,0.1460187
123497029,0.03772277
123490253,0.0264255
123435466,0.08774857
123588725,0.057107385
123720237,0.15994842
123658526,0.043090485
123644403,0.061902232
123567443,0.041294523
123571867,0.24135542
123634861,0.062154803
123570330,0.034307856
123681918,0.07080182
123633620,0.03776903
123465694,0.026224714
123643215,0.018726008
123533333,0.05596415
123586487,0.07331022
123450561,0.039413
123503780,0.06320289
123609923,0.08633265
123623516,0.030961987
123595209,0.08633265
123628764,0.075713314
123652222,0.19276763
123659291,0.08633265
123573838,0.108802326
